ticker,name,sector,roe,revCAGR,epsCAGR,pe,fy_window,rebalance_date
OFSS,Oracle Financial Services Software Ltd,Information Technology,27.29,6.56,6.0,27.83,FY2021-FY2025,2025-12-25
POLICYBZR,PB Fintech Ltd,Financial Services,-1.15,4.46,-79.66,11962.5,FY2021-FY2025,2025-12-25
PCBL,PCBL Chemical Ltd,Chemicals,16.19,25.87,4.81,45.22,FY2021-FY2025,2025-12-25
PGEL,PG Electroplast Ltd,Consumer Durables,17.53,47.27,76.72,59.02,FY2021-FY2025,2025-12-25
PIIND,P I Industries Ltd,Chemicals,18.09,11.75,17.6,33.86,FY2021-FY2025,2025-12-25
PNBHOUSING,PNB Housing Finance Ltd,Financial Services,10.73,0.21,15.68,11.11,FY2021-FY2025,2025-12-25
PTCIL,PTC Industries Ltd,Capital Goods,8.46,13.57,65.1,412.88,FY2021-FY2025,2025-12-25
PVRINOX,PVR Inox Ltd,Media Entertainment & Publication,-17.08,88.94,,405.02,FY2021-FY2025,2025-12-25
PAGEIND,Page Industries Ltd,Textiles,45.55,11.74,16.44,54.64,FY2021-FY2025,2025-12-25
PARADEEP,Paradeep Phosphates Ltd,Chemicals,12.11,21.76,-55.5,13.54,FY2021-FY2025,2025-12-25
PATANJALI,Patanjali Foods Ltd,Fast Moving Consumer Goods,12.97,15.92,9.33,36.48,FY2021-FY2025,2025-12-25
PERSISTENT,Persistent Systems Ltd,Information Technology,22.85,23.31,25.16,58.58,FY2021-FY2025,2025-12-25
PETRONET,Petronet LNG Ltd,Oil Gas & Consumable Fuels,23.86,14.4,6.21,11.52,FY2021-FY2025,2025-12-25
PFIZER,Pfizer Ltd,Healthcare,19.39,0.37,9.06,27.16,FY2021-FY2025,2025-12-25
PHOENIXLTD,Phoenix Mills Ltd,Realty,10.71,29.63,74.94,60.49,FY2021-FY2025,2025-12-25
PWL,Physicswallah Ltd,Consumer Services,0.05,,,,FY2021-FY2025,2025-12-25
PIDILITIND,Pidilite Industries Ltd,Chemicals,21.38,12.5,12.89,64.92,FY2021-FY2025,2025-12-25
PINELABS,Pine Labs Ltd,Financial Services,-3.18,19.7,,154.02,FY2021-FY2025,2025-12-25
PIRAMALFIN,Piramal Finance Ltd,Financial Services,-6.93,15.43,-62.95,54.19,FY2021-FY2025,2025-12-25
PPLPHARMA,Piramal Pharma Ltd,Healthcare,6.4,12.46,,33.03,FY2021-FY2025,2025-12-25
POLYMED,Poly Medicure Ltd,Healthcare,16.83,16.28,18.71,52.46,FY2021-FY2025,2025-12-25
POLYCAB,Polycab India Ltd,Capital Goods,21.31,20.58,17.82,43.81,FY2021-FY2025,2025-12-25
POONAWALLA,Poonawalla Fincorp Ltd,Financial Services,3.69,17.78,,108.0,FY2021-FY2025,2025-12-25
PFC,Power Finance Corporation Ltd,Financial Services,28.1,8.37,14.37,4.64,FY2021-FY2025,2025-12-25
POWERGRID,Power Grid Corporation of India Ltd,Power,19.17,2.93,5.22,16.01,FY2021-FY2025,2025-12-25
PREMIERENE,Premier Energies Ltd,Capital Goods,20.29,56.2,85.76,29.91,FY2021-FY2025,2025-12-25
PRESTIGE,Prestige Estates Projects Ltd,Realty,17.69,0.29,-31.01,71.23,FY2021-FY2025,2025-12-25
PNB,Punjab National Bank,Banks,6.95,8.64,45.69,7.82,FY2021-FY2025,2025-12-25
RRKABEL,R R Kabel Ltd,Capital Goods,17.21,22.84,-13.41,38.06,FY2021-FY2025,2025-12-25
RBLBANK,RBL Bank Ltd,Banks,4.78,10.11,5.92,25.77,FY2021-FY2025,2025-12-25
RECLTD,REC Ltd,Financial Services,21.28,9.65,13.65,5.41,FY2021-FY2025,2025-12-25
RHIM,RHI Magnesita India Ltd,Capital Goods,5.18,21.81,-2.91,54.4,FY2021-FY2025,2025-12-25
RITES,Rites Ltd,Construction,19.47,3.09,-2.3,28.17,FY2021-FY2025,2025-12-25
RADICO,Radico Khaitan Ltd,Fast Moving Consumer Goods,13.07,15.33,4.48,84.6,FY2021-FY2025,2025-12-25
RVNL,Rail Vikas Nigam Ltd,Construction,18.05,5.28,5.26,62.38,FY2021-FY2025,2025-12-25
RAILTEL,Railtel Corporation of India Ltd,Telecommunication,13.22,21.07,16.41,36.23,FY2021-FY2025,2025-12-25
RAINBOW,Rainbow Childrens Medicare Ltd,Healthcare,19.81,18.46,21.37,53.58,FY2021-FY2025,2025-12-25
RKFORGE,Ramkrishna Forgings Ltd,Automobile and Auto Components,14.52,25.63,77.81,43.97,FY2021-FY2025,2025-12-25
REDINGTON,Redington Ltd,Services,20.74,11.77,16.08,12.21,FY2021-FY2025,2025-12-25
RELIANCE,Reliance Industries Ltd,Oil Gas & Consumable Fuels,9.77,15.6,5.84,25.54,FY2021-FY2025,2025-12-25
RPOWER,Reliance Power Ltd,Power,-0.81,-0.9,55.02,52.58,FY2021-FY2025,2025-12-25
SBFC,SBFC Finance Ltd,Financial Services,8.98,20.67,25.29,27.01,FY2021-FY2025,2025-12-25
SBICARD,SBI Cards & Payment Services Ltd,Financial Services,20.48,14.21,13.98,39.46,FY2021-FY2025,2025-12-25
SBILIFE,SBI Life Insurance Company Ltd,Financial Services,14.31,7.37,10.59,81.88,FY2021-FY2025,2025-12-25
SJVN,SJVN Ltd,Power,8.65,4.33,-12.99,46.75,FY2021-FY2025,2025-12-25
SRF,SRF Ltd,Chemicals,18.07,11.83,0.86,51.84,FY2021-FY2025,2025-12-25
SAGILITY,Sagility Ltd,Information Technology,2.02,,,68.3,FY2021-FY2025,2025-12-25
SAILIFE,Sai Life Sciences Ltd,Healthcare,6.61,16.94,,57.48,FY2021-FY2025,2025-12-25
SAMMAANCAP,Sammaan Capital Ltd,Financial Services,5.4,-2.55,-5.7,10.14,FY2021-FY2025,2025-12-25
MOTHERSON,Samvardhana Motherson International Ltd,Automobile and Auto Components,10.82,14.65,19.78,37.23,FY2021-FY2025,2025-12-25
SAPPHIRE,Sapphire Foods India Ltd,Consumer Services,1.9,24.94,,,FY2021-FY2025,2025-12-25
SARDAEN,Sarda Energy & Minerals Ltd,Metals & Mining,19.26,16.12,13.81,17.69,FY2021-FY2025,2025-12-25
SAREGAMA,Saregama India Ltd,Media Entertainment & Publication,16.47,21.51,10.36,34.93,FY2021-FY2025,2025-12-25
SCHAEFFLER,Schaeffler India Ltd,Automobile and Auto Components,,,,49.6,FY2021-FY2025,2025-12-25
SCHNEIDER,Schneider Electric Infrastructure Ltd,Capital Goods,502.08,15.25,,72.68,FY2021-FY2025,2025-12-25
SCI,Shipping Corporation of India Ltd,Services,9.97,8.65,3.92,8.91,FY2021-FY2025,2025-12-25
SHREECEM,Shree Cement Ltd,Construction Materials,10.96,7.3,-13.25,52.22,FY2021-FY2025,2025-12-25
SHRIRAMFIN,Shriram Finance Ltd,Financial Services,15.08,20.32,23.47,19.7,FY2021-FY2025,2025-12-25
SHYAMMETL,Shyam Metalics & Energy Ltd,Capital Goods,19.31,19.18,-2.06,23.77,FY2021-FY2025,2025-12-25
ENRIN,Siemens Energy India Ltd,Capital Goods,,,,,FY2021-FY2025,2025-12-25
SIEMENS,Siemens Ltd,Capital Goods,,,,66.74,FY2021-FY2025,2025-12-25
SIGNATURE,SignatureGlobal India Ltd,Realty,-28.18,49.79,,637.09,FY2021-FY2025,2025-12-25
SOBHA,Sobha Ltd,Realty,3.71,13.87,8.77,112.07,FY2021-FY2025,2025-12-25
SOLARINDS,Solar Industries India Ltd,Chemicals,28.89,24.55,34.34,78.18,FY2021-FY2025,2025-12-25
SONACOMS,Sona BLW Precision Forgings Ltd,Automobile and Auto Components,18.48,17.76,20.79,49.52,FY2021-FY2025,2025-12-25
SONATSOFTW,Sonata Software Ltd,Information Technology,31.25,19.16,11.72,23.05,FY2021-FY2025,2025-12-25
STARHEALTH,Star Health & Allied Insurance Company Ltd,Financial Services,-6.34,26.1,,60.63,FY2021-FY2025,2025-12-25
SBIN,State Bank of India,Banks,15.02,12.01,28.19,10.6,FY2021-FY2025,2025-12-25
SAIL,Steel Authority of India Ltd,Metals & Mining,9.54,8.2,-10.58,19.66,FY2021-FY2025,2025-12-25
SUMICHEM,Sumitomo Chemical India Ltd,Chemicals,21.4,3.55,7.92,43.2,FY2021-FY2025,2025-12-25
SUNPHARMA,Sun Pharmaceutical Industries Ltd,Healthcare,12.14,9.44,30.36,38.59,FY2021-FY2025,2025-12-25
SUNTV,Sun TV Network Ltd,Media Entertainment & Publication,19.97,4.79,2.23,14.14,FY2021-FY2025,2025-12-25
SUNDARMFIN,Sundaram Finance Ltd,Financial Services,16.37,9.97,10.04,27.51,FY2021-FY2025,2025-12-25
SUPREMEIND,Supreme Industries Ltd,Capital Goods,24.99,10.45,-0.36,52.27,FY2021-FY2025,2025-12-25
SPLPETRO,Supreme Petrochem Ltd,Chemicals,34.44,13.59,-3.94,45.39,FY2021-FY2025,2025-12-25
SUZLON,Suzlon Energy Ltd,Capital Goods,33.81,26.62,72.56,22.53,FY2021-FY2025,2025-12-25
SWANCORP,Swan Corp Ltd,Chemicals,0.19,-11.81,57.42,772.0,FY2021-FY2025,2025-12-25
SWIGGY,Swiggy Ltd,Consumer Services,-71.29,34.37,,,FY2021-FY2025,2025-12-25
SYNGENE,Syngene International Ltd,Healthcare,13.31,10.77,4.03,75.35,FY2021-FY2025,2025-12-25
SYRMA,Syrma SGS Technology Ltd,Capital Goods,11.48,33.71,-59.88,48.51,FY2021-FY2025,2025-12-25
TBOTEK,TBO Tek Ltd,Consumer Services,14.15,41.37,-36.09,401.7,FY2021-FY2025,2025-12-25
TVSMOTOR,TVS Motor Company Ltd,Automobile and Auto Components,24.28,17.82,30.34,60.5,FY2021-FY2025,2025-12-25
TATACAP,Tata Capital Ltd,Financial Services,16.53,23.56,24.68,31.47,FY2021-FY2025,2025-12-25
TATACHEM,Tata Chemicals Ltd,Chemicals,5.7,7.86,-1.73,110.01,FY2021-FY2025,2025-12-25
TATACOMM,Tata Communications Ltd,Telecommunication,141.79,6.21,7.99,28.74,FY2021-FY2025,2025-12-25
TCS,Tata Consultancy Services Ltd,Information Technology,46.55,9.23,8.89,25.1,FY2021-FY2025,2025-12-25
TATACONSUM,Tata Consumer Products Ltd,Fast Moving Consumer Goods,7.29,8.71,7.62,79.84,FY2021-FY2025,2025-12-25
TATAELXSI,Tata Elxsi Ltd,Information Technology,34.43,15.35,16.35,58.26,FY2021-FY2025,2025-12-25
TATAINVEST,Tata Investment Corporation Ltd,Financial Services,1.3,13.42,15.21,88.77,FY2021-FY2025,2025-12-25
TMCV,Tata Motors Ltd,Capital Goods,,,,,FY2021-FY2025,2025-12-25
TMPV,Tata Motors Passenger Vehicles Ltd,Automobile and Auto Components,8.3,10.34,,1.51,FY2021-FY2025,2025-12-25
TATAPOWER,Tata Power Company Ltd,Power,11.88,14.9,28.63,32.17,FY2021-FY2025,2025-12-25
TATASTEEL,Tata Steel Ltd,Metals & Mining,12.24,6.91,-15.23,23.32,FY2021-FY2025,2025-12-25
TATATECH,Tata Technologies Ltd,Information Technology,37.57,23.54,,48.46,FY2021-FY2025,2025-12-25
TTML,Tata Teleservices (Maharashtra) Ltd,Telecommunication,,4.61,,,FY2021-FY2025,2025-12-25
TECHM,Tech Mahindra Ltd,Information Technology,16.53,6.96,-1.03,34.59,FY2021-FY2025,2025-12-25
TECHNOE,Techno Electric & Engineering Company Ltd,Construction,12.87,20.75,17.08,26.35,FY2021-FY2025,2025-12-25
TEGA,Tega Industries Ltd,Capital Goods,19.3,15.25,4.9,66.52,FY2021-FY2025,2025-12-25
TEJASNET,Tejas Networks Ltd,Telecommunication,2.54,76.09,44.42,,FY2021-FY2025,2025-12-25
TENNIND,Tenneco Clean Air India Ltd,Automobile and Auto Components,36.27,18.71,137.65,16.78,FY2021-FY2025,2025-12-25
NIACL,New India Assurance Company Ltd,Financial Services,3.92,5.57,-8.76,21.07,FY2021-FY2025,2025-12-25
RAMCOCEM,The Ramco Cements Ltd,Construction Materials,8.46,9.99,-19.06,43.06,FY2021-FY2025,2025-12-25
THERMAX,Thermax Ltd,Capital Goods,11.39,16.74,25.16,51.22,FY2021-FY2025,2025-12-25
TIMKEN,Timken India Ltd,Capital Goods,17.47,17.41,25.59,53.13,FY2021-FY2025,2025-12-25
TITAGARH,Titagarh Rail Systems Ltd,Capital Goods,10.47,30.38,39.86,,FY2021-FY2025,2025-12-25
TITAN,Titan Company Ltd,Consumer Durables,27.11,22.81,27.95,73.12,FY2021-FY2025,2025-12-25
TORNTPHARM,Torrent Pharmaceuticals Ltd,Healthcare,21.8,7.54,8.83,56.91,FY2021-FY2025,2025-12-25
TORNTPOWER,Torrent Power Ltd,Power,15.14,19.09,17.17,20.56,FY2021-FY2025,2025-12-25
TARIL,Transformers & Rectifiers India Ltd,Capital Goods,10.28,22.14,92.52,33.62,FY2021-FY2025,2025-12-25
TRAVELFOOD,Travel Food Services Ltd,Consumer Services,21.44,115.7,,46.91,FY2021-FY2025,2025-12-25
TRENT,Trent Ltd,Consumer Services,19.08,52.09,,119.9,FY2021-FY2025,2025-12-25
TRIDENT,Trident Ltd,Textiles,12.07,9.05,4.0,33.91,FY2021-FY2025,2025-12-25
TRITURBINE,Triveni Turbine Ltd,Capital Goods,28.35,23.33,28.81,50.03,FY2021-FY2025,2025-12-25
TIINDIA,Tube Investments of India Ltd,Automobile and Auto Components,29.32,26.19,19.51,84.06,FY2021-FY2025,2025-12-25
UCOBANK,UCO Bank,Banks,6.62,11.65,59.64,14.14,FY2021-FY2025,2025-12-25
UNOMINDA,Uno Minda Ltd,Automobile and Auto Components,16.89,21.35,34.0,65.6,FY2021-FY2025,2025-12-25
UPL,UPL Ltd,Chemicals,9.96,3.8,-20.48,37.49,FY2021-FY2025,2025-12-25
UTIAMC,UTI Asset Management Company Ltd,Financial Services,16.25,9.63,7.96,25.98,FY2021-FY2025,2025-12-25
ULTRACEMCO,UltraTech Cement Ltd,Construction Materials,11.95,11.17,1.6,44.9,FY2021-FY2025,2025-12-25
UNIONBANK,Union Bank of India,Banks,11.53,8.99,39.51,6.14,FY2021-FY2025,2025-12-25
UBL,United Breweries Ltd,Fast Moving Consumer Goods,8.22,16.01,31.31,104.82,FY2021-FY2025,2025-12-25
UNITDSPR,United Spirits Ltd,Fast Moving Consumer Goods,17.98,8.22,32.73,60.96,FY2021-FY2025,2025-12-25
URBANCO,Urban Company Ltd,Consumer Services,-13.38,26.79,,780.31,FY2021-FY2025,2025-12-25
USHAMART,Usha Martin Ltd,Capital Goods,16.85,10.62,22.18,33.67,FY2021-FY2025,2025-12-25
VTL,Vardhman Textiles Ltd,Textiles,11.03,9.77,16.23,16.09,FY2021-FY2025,2025-12-25
VBL,Varun Beverages Ltd,Fast Moving Consumer Goods,,,,60.9,FY2021-FY2025,2025-12-25
VEDL,Vedanta Ltd,Metals & Mining,33.83,-6.55,4.2,16.18,FY2021-FY2025,2025-12-25
VIJAYA,Vijaya Diagnostic Centre Ltd,Healthcare,22.05,12.55,-5.65,65.21,FY2021-FY2025,2025-12-25
VMM,Vishal Mega Mart Ltd,Consumer Services,6.51,19.21,39.43,80.93,FY2021-FY2025,2025-12-25
IDEA,Vodafone Idea Ltd,Telecommunication,,0.7,,,FY2021-FY2025,2025-12-25
VOLTAS,Voltas Ltd,Consumer Durables,8.29,15.32,9.89,91.58,FY2021-FY2025,2025-12-25
WAAREEENER,Waaree Energies Ltd,Capital Goods,30.24,49.21,91.86,27.23,FY2021-FY2025,2025-12-25
WELCORP,Welspun Corp Ltd,Capital Goods,17.73,14.34,19.84,11.02,FY2021-FY2025,2025-12-25
WELSPUNLIV,Welspun Living Ltd,Textiles,13.41,7.52,4.4,56.59,FY2021-FY2025,2025-12-25
WHIRLPOOL,Whirlpool of India Ltd,Consumer Durables,10.69,6.06,0.41,35.91,FY2021-FY2025,2025-12-25
WIPRO,Wipro Ltd,Information Technology,17.48,7.54,4.95,21.44,FY2021-FY2025,2025-12-25
WOCKPHARMA,Wockhardt Ltd,Healthcare,-1.91,7.27,,122.97,FY2021-FY2025,2025-12-25
YESBANK,Yes Bank Ltd,Banks,0.17,9.04,,21.52,FY2021-FY2025,2025-12-25
ZFCVINDIA,ZF Commercial Vehicle Control System India Ltd,Automobile and Auto Components,11.44,15.33,34.61,57.94,FY2021-FY2025,2025-12-25
ZEEL,Zee Entertainment Enterprises Ltd,Media Entertainment & Publication,5.02,1.42,-3.23,15.62,FY2021-FY2025,2025-12-25
ZENTEC,Zen Technologies Ltd,Capital Goods,16.26,77.68,139.98,47.89,FY2021-FY2025,2025-12-25
ZENSARTECH,Zensar Technologies Ltd,Information Technology,15.92,6.91,16.56,22.71,FY2021-FY2025,2025-12-25
ZYDUSLIFE,Zydus Lifesciences Ltd,Healthcare,20.85,9.01,16.63,18.9,FY2021-FY2025,2025-12-25
ZYDUSWELL,Zydus Wellness Ltd,Fast Moving Consumer Goods,5.43,7.73,23.92,65.81,FY2021-FY2025,2025-12-25
ECLERX,eClerx Services Ltd,Services,25.36,16.57,16.04,33.96,FY2021-FY2025,2025-12-25
