ticker,name,sector,roe,revCAGR,epsCAGR,pe,fy_window,rebalance_date
IRCON,Ircon International Ltd,Construction,13.28,4.21,0.1,21.56,FY2022-FY2026,2026-06-25
ITCHOTELS,ITC Hotels Ltd,Consumer Services,7.11,,,44.81,FY2022-FY2026,2026-06-25
ITC,ITC Ltd,Fast Moving Consumer Goods,32.35,5.4,5.94,17.55,FY2022-FY2026,2026-06-25
ITI,ITI Ltd,Telecommunication,-6.61,3.25,18.89,101.18,FY2022-FY2026,2026-06-25
INDGN,Indegene Ltd,Healthcare,24.03,16.09,-55.35,31.82,FY2022-FY2026,2026-06-25
INDIACEM,India Cements Ltd,Construction Materials,-2.91,-0.99,10.86,314.09,FY2022-FY2026,2026-06-25
INDIAMART,Indiamart Intermesh Ltd,Consumer Services,19.59,15.82,10.15,25.22,FY2022-FY2026,2026-06-25
INDIANB,Indian Bank,Banks,13.9,11.66,21.17,9.74,FY2022-FY2026,2026-06-25
IEX,Indian Energy Exchange Ltd,Financial Services,42.15,7.4,9.96,22.57,FY2022-FY2026,2026-06-25
INDHOTEL,Indian Hotels Co Ltd,Consumer Services,10.18,21.85,,51.21,FY2022-FY2026,2026-06-25
IOC,Indian Oil Corporation Ltd,Oil Gas & Consumable Fuels,17.04,5.89,10.89,4.8,FY2022-FY2026,2026-06-25
IOB,Indian Overseas Bank,Banks,10.93,13.77,25.57,12.44,FY2022-FY2026,2026-06-25
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,Consumer Services,39.6,22.65,16.15,29.78,FY2022-FY2026,2026-06-25
IRFC,Indian Railway Finance Corporation Ltd,Financial Services,13.92,6.09,2.84,18.37,FY2022-FY2026,2026-06-25
IREDA,Indian Renewable Energy Development Agency Ltd,Financial Services,16.34,23.78,19.21,19.12,FY2022-FY2026,2026-06-25
IGL,Indraprastha Gas Ltd,Oil Gas & Consumable Fuels,19.24,15.96,0.63,15.31,FY2022-FY2026,2026-06-25
INDUSTOWER,Indus Towers Ltd,Telecommunication,24.24,3.23,2.75,14.77,FY2022-FY2026,2026-06-25
INDUSINDBK,IndusInd Bank Ltd,Banks,9.1,8.46,-28.73,79.36,FY2022-FY2026,2026-06-25
NAUKRI,Info Edge (India) Ltd,Consumer Services,24.99,15.63,-35.36,45.22,FY2022-FY2026,2026-06-25
INFY,Infosys Ltd,Information Technology,30.72,7.99,6.67,14.34,FY2022-FY2026,2026-06-25
INOXWIND,Inox Wind Ltd,Capital Goods,-4.87,49.71,,28.6,FY2022-FY2026,2026-06-25
INTELLECT,Intellect Design Arena Ltd,Information Technology,14.89,10.1,-0.95,30.14,FY2022-FY2026,2026-06-25
INDIGO,Interglobe Aviation Ltd,Services,48.66,26.79,,,FY2022-FY2026,2026-06-25
IGIL,International Gemological Institute Limited,Services,,,,26.37,FY2022-FY2026,2026-06-25
IKS,Inventurus Knowledge Solutions Ltd,Information Technology,38.44,33.12,25.3,40.44,FY2022-FY2026,2026-06-25
IPCALAB,Ipca Laboratories Ltd,Healthcare,12.42,10.72,5.24,36.13,FY2022-FY2026,2026-06-25
JBCHEPHARM,J B Chemicals & Pharmaceuticals Ltd,Healthcare,19.45,11.34,12.13,49.51,FY2022-FY2026,2026-06-25
JKCEMENT,J K Cements Ltd,Construction Materials,14.42,11.42,7.63,42.96,FY2022-FY2026,2026-06-25
JBMA,JBM Auto Ltd,Automobile and Auto Components,16.63,13.78,6.98,77.42,FY2022-FY2026,2026-06-25
JKTYRE,JK Tyre & Industries Ltd,Automobile and Auto Components,12.26,6.38,25.84,14.7,FY2022-FY2026,2026-06-25
JMFINANCIL,JM Financial Ltd,Financial Services,8.62,1.9,9.19,10.02,FY2022-FY2026,2026-06-25
JSWCEMENT,JSW Cement Ltd,Construction Materials,5.25,8.08,,,FY2022-FY2026,2026-06-25
JSWDULUX,JSW Dulux Ltd,Consumer Durables,43.54,2.71,46.74,7.4,FY2022-FY2026,2026-06-25
JSWENERGY,JSW Energy Ltd,Power,9.12,18.27,3.92,44.48,FY2022-FY2026,2026-06-25
JSWINFRA,JSW Infrastructure Ltd,Services,16.57,18.72,-33.08,43.44,FY2022-FY2026,2026-06-25
JSWSTEEL,JSW Steel Ltd,Metals & Mining,17.74,4.85,1.31,13.61,FY2022-FY2026,2026-06-25
JAINREC,Jain Resource Recycling Ltd,Metals & Mining,46.41,108.19,7.44,36.8,FY2022-FY2026,2026-06-25
JPPOWER,Jaiprakash Power Ventures Ltd,Power,4.27,3.76,32.77,26.9,FY2022-FY2026,2026-06-25
J&KBANK,Jammu and Kashmir Bank Ltd,Banks,13.39,10.42,32.24,7.48,FY2022-FY2026,2026-06-25
JINDALSAW,Jindal Saw Ltd,Capital Goods,10.02,6.12,18.77,16.94,FY2022-FY2026,2026-06-25
JSL,Jindal Stainless Ltd,Metals & Mining,24.19,5.59,-7.94,17.85,FY2022-FY2026,2026-06-25
JINDALSTEL,Jindal Steel Ltd,Metals & Mining,11.63,0.79,-10.16,32.79,FY2022-FY2026,2026-06-25
JIOFIN,Jio Financial Services Ltd,Financial Services,2.88,44.82,,220.19,FY2022-FY2026,2026-06-25
JUBLFOOD,Jubilant Foodworks Ltd,Consumer Services,18.38,16.69,0.37,65.25,FY2022-FY2026,2026-06-25
JUBLINGREA,Jubilant Ingrevia Ltd,Chemicals,11.76,-2.38,-10.23,36.12,FY2022-FY2026,2026-06-25
JUBLPHARMA,Jubilant Pharmova Ltd,Healthcare,5.72,6.2,-0.75,38.87,FY2022-FY2026,2026-06-25
JWL,Jupiter Wagons Ltd,Capital Goods,14.89,19.87,-6.34,68.69,FY2022-FY2026,2026-06-25
JYOTICNC,Jyoti CNC Automation Ltd,Capital Goods,11.9,23.51,21.37,43.0,FY2022-FY2026,2026-06-25
KPRMILL,K P R Mill Ltd,Textiles,21.52,6.64,0.71,44.62,FY2022-FY2026,2026-06-25
KEI,KEI Industries Ltd,Capital Goods,18.0,15.45,18.15,58.03,FY2022-FY2026,2026-06-25
KPITTECH,KPIT Technologies Ltd,Information Technology,26.52,21.56,18.38,31.88,FY2022-FY2026,2026-06-25
KAJARIACER,Kajaria Ceramics Ltd,Consumer Durables,16.04,5.45,5.18,39.14,FY2022-FY2026,2026-06-25
KPIL,Kalpataru Projects International Ltd,Construction,11.53,12.93,10.91,23.63,FY2022-FY2026,2026-06-25
KALYANKJIL,Kalyan Jewellers India Ltd,Consumer Durables,15.14,27.0,43.1,28.52,FY2022-FY2026,2026-06-25
KARURVYSYA,Karur Vysya Bank Ltd,Banks,15.42,14.66,29.94,11.34,FY2022-FY2026,2026-06-25
KAYNES,Kaynes Technology India Ltd,Capital Goods,14.44,38.72,43.15,59.25,FY2022-FY2026,2026-06-25
KEC,KEC International Ltd,Construction,9.15,11.33,11.98,23.84,FY2022-FY2026,2026-06-25
KFINTECH,KFin Technologies Ltd,Financial Services,25.77,15.24,17.56,44.57,FY2022-FY2026,2026-06-25
KIRLOSENG,Kirloskar Oil Engines Ltd,Capital Goods,14.93,13.87,26.77,63.37,FY2022-FY2026,2026-06-25
KOTAKBANK,Kotak Mahindra Bank Ltd,Banks,13.91,15.64,9.75,20.71,FY2022-FY2026,2026-06-25
KIMS,Krishna Institute of Medical Sciences Ltd,Healthcare,21.14,18.79,-6.24,134.11,FY2022-FY2026,2026-06-25
LTF,L&T Finance Ltd,Financial Services,9.01,8.47,22.41,24.02,FY2022-FY2026,2026-06-25
LTTS,L&T Technology Services Ltd,Information Technology,23.78,10.85,5.88,27.55,FY2022-FY2026,2026-06-25
LGEINDIA,LG Electronics India Ltd,Consumer Durables,30.77,7.89,,64.07,FY2022-FY2026,2026-06-25
LICHSGFIN,LIC Housing Finance Ltd,Financial Services,13.58,7.62,19.65,5.31,FY2022-FY2026,2026-06-25
LTFOODS,L T Foods Ltd,Fast Moving Consumer Goods,17.13,15.06,14.53,21.05,FY2022-FY2026,2026-06-25
LTM,LTM Ltd,Information Technology,26.61,10.14,-5.56,22.26,FY2022-FY2026,2026-06-25
LT,Larsen & Toubro Ltd,Construction,16.6,12.8,13.64,35.75,FY2022-FY2026,2026-06-25
LATENTVIEW,Latent View Analytics Ltd,Information Technology,13.68,21.04,8.18,30.53,FY2022-FY2026,2026-06-25
LAURUSLABS,Laurus Labs Ltd,Healthcare,15.99,6.66,1.34,89.98,FY2022-FY2026,2026-06-25
THELEELA,Leela Palaces Hotels & Resorts Ltd,Consumer Services,2.33,30.6,,58.81,FY2022-FY2026,2026-06-25
LEMONTREE,Lemon Tree Hotels Ltd,Consumer Services,6.27,27.93,,87.43,FY2022-FY2026,2026-06-25
LENSKART,Lenskart Solutions Ltd,Consumer Services,2.97,29.53,30.28,124.68,FY2022-FY2026,2026-06-25
LICI,Life Insurance Corporation of India,Financial Services,63.52,6.21,69.36,9.69,FY2022-FY2026,2026-06-25
LINDEINDIA,Linde India Ltd,Chemicals,13.07,,,111.44,FY2022-FY2026,2026-06-25
LLOYDSME,Lloyds Metals & Energy Ltd,Metals & Mining,25.36,89.95,90.02,26.15,FY2022-FY2026,2026-06-25
LODHA,Lodha Developers Ltd,Realty,11.84,12.55,22.4,26.53,FY2022-FY2026,2026-06-25
LUPIN,Lupin Ltd,Healthcare,10.87,10.64,,16.92,FY2022-FY2026,2026-06-25
MMTC,MMTC Ltd,Services,18.76,-79.55,,51.99,FY2022-FY2026,2026-06-25
MRF,MRF Ltd,Automobile and Auto Components,9.28,10.03,29.38,22.99,FY2022-FY2026,2026-06-25
MGL,Mahanagar Gas Ltd,Oil Gas & Consumable Fuels,19.68,18.28,7.24,14.23,FY2022-FY2026,2026-06-25
M&MFIN,Mahindra & Mahindra Financial Services Ltd,Financial Services,10.32,12.96,20.22,14.18,FY2022-FY2026,2026-06-25
M&M,Mahindra & Mahindra Ltd,Automobile and Auto Components,19.98,17.11,21.05,22.09,FY2022-FY2026,2026-06-25
MANAPPURAM,Manappuram Finance Ltd,Financial Services,14.27,9.43,-7.42,28.06,FY2022-FY2026,2026-06-25
MRPL,Mangalore Refinery And Petrochemicals Ltd,Oil Gas & Consumable Fuels,25.68,4.91,-8.24,13.95,FY2022-FY2026,2026-06-25
MANKIND,Mankind Pharma Ltd,Healthcare,19.75,12.91,5.31,54.57,FY2022-FY2026,2026-06-25
MARICO,Marico Ltd,Fast Moving Consumer Goods,40.25,7.43,7.44,60.46,FY2022-FY2026,2026-06-25
MARUTI,Maruti Suzuki India Ltd,Automobile and Auto Components,13.98,15.72,29.45,28.81,FY2022-FY2026,2026-06-25
MFSL,Max Financial Services Ltd,Financial Services,8.47,8.86,-19.84,692.05,FY2022-FY2026,2026-06-25
MAXHEALTH,Max Healthcare Institute Ltd,Healthcare,13.22,16.29,18.89,72.69,FY2022-FY2026,2026-06-25
MAZDOCK,Mazagon Dock Shipbuilders Ltd,Capital Goods,28.22,17.8,33.43,36.63,FY2022-FY2026,2026-06-25
MEESHO,Meesho Ltd,Consumer Services,-335.5,14.57,,196.61,FY2022-FY2026,2026-06-25
MINDACORP,Minda Corporation Ltd,Automobile and Auto Components,14.96,15.76,13.42,44.28,FY2022-FY2026,2026-06-25
MSUMI,Motherson Sumi Wiring India Ltd,Automobile and Auto Components,44.86,15.29,8.68,39.8,FY2022-FY2026,2026-06-25
MOTILALOFS,Motilal Oswal Financial Services Ltd,Financial Services,23.03,16.9,7.17,30.04,FY2022-FY2026,2026-06-25
MPHASIS,Mphasis Ltd,Information Technology,19.72,5.83,5.08,22.95,FY2022-FY2026,2026-06-25
MCX,Multi Commodity Exchange of India Ltd,Financial Services,23.36,44.37,56.12,54.21,FY2022-FY2026,2026-06-25
MUTHOOTFIN,Muthoot Finance Ltd,Financial Services,22.27,20.69,21.39,11.83,FY2022-FY2026,2026-06-25
NATCOPHARM,Natco Pharma Ltd,Healthcare,18.08,15.96,53.45,11.27,FY2022-FY2026,2026-06-25
NBCC,NBCC (India) Ltd,Construction,19.89,10.88,26.32,40.99,FY2022-FY2026,2026-06-25
NCC,NCC Ltd,Construction,10.73,13.33,6.35,14.52,FY2022-FY2026,2026-06-25
NHPC,NHPC Ltd,Power,10.53,4.9,1.33,20.77,FY2022-FY2026,2026-06-25
NLCINDIA,NLC India Ltd,Power,12.7,7.7,26.38,12.88,FY2022-FY2026,2026-06-25
NMDC,NMDC Ltd,Metals & Mining,27.38,4.31,-4.6,10.05,FY2022-FY2026,2026-06-25
NSLNISP,NMDC Steel Ltd,Metals & Mining,-8.58,,,213.0,FY2022-FY2026,2026-06-25
NTPCGREEN,NTPC Green Energy Ltd,Power,4.25,,,199.44,FY2022-FY2026,2026-06-25
NTPC,NTPC Ltd,Power,13.42,7.15,10.16,13.07,FY2022-FY2026,2026-06-25
NH,Narayana Hrudayalaya Ltd,Healthcare,27.07,16.36,18.7,48.89,FY2022-FY2026,2026-06-25
NATIONALUM,National Aluminium Company Ltd,Metals & Mining,22.64,4.7,14.45,11.26,FY2022-FY2026,2026-06-25
NAVA,Nava Ltd,Power,17.28,5.09,9.28,21.97,FY2022-FY2026,2026-06-25
NAVINFLUOR,Navin Fluorine International Ltd,Chemicals,15.44,17.93,19.52,57.59,FY2022-FY2026,2026-06-25
NESTLEIND,Nestle India Ltd,Fast Moving Consumer Goods,82.05,,,75.7,FY2022-FY2026,2026-06-25
NETWEB,Netweb Technologies India Ltd,Information Technology,44.03,54.64,-1.85,135.79,FY2022-FY2026,2026-06-25
NEULANDLAB,Neuland Laboratories Ltd,Healthcare,18.4,16.3,41.66,63.81,FY2022-FY2026,2026-06-25
NEWGEN,Newgen Software Technologies Ltd,Information Technology,21.21,15.1,12.48,22.25,FY2022-FY2026,2026-06-25
NAM-INDIA,Nippon Life India Asset Management Ltd,Financial Services,27.74,13.79,14.92,48.67,FY2022-FY2026,2026-06-25
NIVABUPA,Niva Bupa Health Insurance Company Ltd,Financial Services,-3.31,28.96,,122.08,FY2022-FY2026,2026-06-25
NUVAMA,Nuvama Wealth Management Ltd,Financial Services,15.84,26.86,,54.77,FY2022-FY2026,2026-06-25
NUVOCO,Nuvoco Vistas Corporation Ltd,Construction Materials,1.24,4.0,62.06,30.59,FY2022-FY2026,2026-06-25
OBEROIRLTY,Oberoi Realty Ltd,Realty,14.44,17.4,19.08,24.72,FY2022-FY2026,2026-06-25
ONGC,Oil & Natural Gas Corpn Ltd,Oil Gas & Consumable Fuels,15.13,6.16,-1.87,7.42,FY2022-FY2026,2026-06-25
OIL,Oil India Ltd,Oil Gas & Consumable Fuels,19.55,5.55,3.32,10.23,FY2022-FY2026,2026-06-25
OLAELEC,Ola Electric Mobility Ltd,Automobile and Auto Components,-2.77,-41.01,,,FY2022-FY2026,2026-06-25
OLECTRA,Olectra Greentech Ltd,Automobile and Auto Components,10.38,31.28,38.06,69.45,FY2022-FY2026,2026-06-25
PAYTM,One 97 Communications Ltd,Financial Services,-10.9,8.4,,1098.99,FY2022-FY2026,2026-06-25
ONESOURCE,OneSource Specialty Pharma Ltd,Healthcare,-35.82,60.48,,847.46,FY2022-FY2026,2026-06-25
OFSS,Oracle Financial Services Software Ltd,Information Technology,28.56,8.0,6.73,32.5,FY2022-FY2026,2026-06-25
POLICYBZR,PB Fintech Ltd,Financial Services,-1.2,15.09,,1802.67,FY2022-FY2026,2026-06-25
PCBL,PCBL Chemical Ltd,Chemicals,13.76,12.99,-14.93,59.55,FY2022-FY2026,2026-06-25
PGEL,PG Electroplast Ltd,Consumer Durables,15.37,36.6,31.68,81.51,FY2022-FY2026,2026-06-25
PIIND,P I Industries Ltd,Chemicals,16.85,4.84,9.37,31.78,FY2022-FY2026,2026-06-25
PNBHOUSING,PNB Housing Finance Ltd,Financial Services,11.08,6.54,22.19,11.62,FY2022-FY2026,2026-06-25
PTCIL,PTC Industries Ltd,Capital Goods,8.18,27.49,47.27,258.86,FY2022-FY2026,2026-06-25
PVRINOX,PVR Inox Ltd,Media Entertainment & Publication,-7.57,39.43,,35.6,FY2022-FY2026,2026-06-25
PAGEIND,Page Industries Ltd,Textiles,48.06,6.19,7.32,58.37,FY2022-FY2026,2026-06-25
PARADEEP,Paradeep Phosphates Ltd,Chemicals,13.18,22.67,6.77,11.92,FY2022-FY2026,2026-06-25
PATANJALI,Patanjali Foods Ltd,Fast Moving Consumer Goods,12.27,10.66,12.91,24.84,FY2022-FY2026,2026-06-25
PERSISTENT,Persistent Systems Ltd,Information Technology,24.64,20.89,21.23,40.74,FY2022-FY2026,2026-06-25
PETRONET,Petronet LNG Ltd,Oil Gas & Consumable Fuels,22.44,0.15,2.62,10.92,FY2022-FY2026,2026-06-25
PFIZER,Pfizer Ltd,Healthcare,19.37,-0.71,3.35,28.48,FY2022-FY2026,2026-06-25
PHOENIXLTD,Phoenix Mills Ltd,Realty,13.39,24.82,38.77,54.11,FY2022-FY2026,2026-06-25
PWL,Physicswallah Ltd,Consumer Services,-0.28,69.49,,,FY2022-FY2026,2026-06-25
PIDILITIND,Pidilite Industries Ltd,Chemicals,21.7,8.04,15.16,65.12,FY2022-FY2026,2026-06-25
PINELABS,Pine Labs Ltd,Financial Services,-1.47,15.62,,90.39,FY2022-FY2026,2026-06-25
PIRAMALFIN,Piramal Finance Ltd,Financial Services,4.88,14.54,205.35,38.88,FY2022-FY2026,2026-06-25
PPLPHARMA,Piramal Pharma Ltd,Healthcare,6.4,7.44,,32.05,FY2022-FY2026,2026-06-25
POLYMED,Poly Medicure Ltd,Healthcare,15.13,15.25,15.77,51.9,FY2022-FY2026,2026-06-25
POLYCAB,Polycab India Ltd,Capital Goods,22.14,18.8,23.89,55.89,FY2022-FY2026,2026-06-25
POONAWALLA,Poonawalla Fincorp Ltd,Financial Services,9.35,34.55,6.36,63.66,FY2022-FY2026,2026-06-25
PFC,Power Finance Corporation Ltd,Financial Services,27.76,8.65,13.07,5.49,FY2022-FY2026,2026-06-25
POWERGRID,Power Grid Corporation of India Ltd,Power,18.89,2.34,-1.08,17.05,FY2022-FY2026,2026-06-25
PREMIERENE,Premier Energies Ltd,Capital Goods,5.44,1.2,36.37,329.97,FY2022-FY2026,2026-06-25
PRESTIGE,Prestige Estates Projects Ltd,Realty,10.72,14.7,-0.66,54.49,FY2022-FY2026,2026-06-25
PNB,Punjab National Bank,Banks,8.87,11.39,35.44,6.71,FY2022-FY2026,2026-06-25
RRKABEL,R R Kabel Ltd,Capital Goods,18.6,17.26,-13.41,54.4,FY2022-FY2026,2026-06-25
RBLBANK,RBL Bank Ltd,Banks,4.82,11.89,,27.73,FY2022-FY2026,2026-06-25
RECLTD,REC Ltd,Financial Services,21.04,8.69,10.2,5.84,FY2022-FY2026,2026-06-25
RHIM,RHI Magnesita India Ltd,Capital Goods,-0.12,11.01,,,FY2022-FY2026,2026-06-25
RITES,Rites Ltd,Construction,19.35,-1.93,-4.48,24.52,FY2022-FY2026,2026-06-25
RADICO,Radico Khaitan Ltd,Fast Moving Consumer Goods,13.73,16.17,18.05,82.39,FY2022-FY2026,2026-06-25
RVNL,Rail Vikas Nigam Ltd,Construction,16.15,1.04,-4.62,57.17,FY2022-FY2026,2026-06-25
RAILTEL,Railtel Corporation of India Ltd,Telecommunication,14.44,22.95,10.7,29.51,FY2022-FY2026,2026-06-25
RAINBOW,Rainbow Childrens Medicare Ltd,Healthcare,21.5,11.82,13.26,52.56,FY2022-FY2026,2026-06-25
RKFORGE,Ramkrishna Forgings Ltd,Automobile and Auto Components,14.5,12.81,-20.4,145.09,FY2022-FY2026,2026-06-25
REDINGTON,Redington Ltd,Services,20.05,13.72,3.08,14.48,FY2022-FY2026,2026-06-25
RELIANCE,Reliance Industries Ltd,Oil Gas & Consumable Fuels,10.09,8.73,5.87,21.94,FY2022-FY2026,2026-06-25
RPOWER,Reliance Power Ltd,Power,0.78,-45.07,,861.67,FY2022-FY2026,2026-06-25
SBFC,SBFC Finance Ltd,Financial Services,10.06,25.99,39.51,21.77,FY2022-FY2026,2026-06-25
SBICARD,SBI Cards & Payment Services Ltd,Financial Services,20.03,13.26,5.85,26.68,FY2022-FY2026,2026-06-25
SBILIFE,SBI Life Insurance Company Ltd,Financial Services,14.01,6.24,10.35,72.52,FY2022-FY2026,2026-06-25
SJVN,SJVN Ltd,Power,6.9,13.38,-8.34,44.76,FY2022-FY2026,2026-06-25
SRF,SRF Ltd,Chemicals,16.76,4.89,-0.57,44.2,FY2022-FY2026,2026-06-25
SAGILITY,Sagility Ltd,Information Technology,2.37,,,52.64,FY2022-FY2026,2026-06-25
SAILIFE,Sai Life Sciences Ltd,Healthcare,7.96,20.68,,75.11,FY2022-FY2026,2026-06-25
SAMMAANCAP,Sammaan Capital Ltd,Financial Services,-3.1,-0.65,,,FY2022-FY2026,2026-06-25
MOTHERSON,Samvardhana Motherson International Ltd,Automobile and Auto Components,10.34,14.69,33.6,39.35,FY2022-FY2026,2026-06-25
SAPPHIRE,Sapphire Foods India Ltd,Consumer Services,4.75,13.43,,,FY2022-FY2026,2026-06-25
SARDAEN,Sarda Energy & Minerals Ltd,Metals & Mining,18.83,7.77,7.06,16.63,FY2022-FY2026,2026-06-25
SAREGAMA,Saregama India Ltd,Media Entertainment & Publication,13.98,11.33,6.31,44.08,FY2022-FY2026,2026-06-25
SCHAEFFLER,Schaeffler India Ltd,Automobile and Auto Components,,,,53.75,FY2022-FY2026,2026-06-25
SCHNEIDER,Schneider Electric Infrastructure Ltd,Capital Goods,385.06,13.57,50.28,162.23,FY2022-FY2026,2026-06-25
SCI,Shipping Corporation of India Ltd,Services,11.3,2.96,9.36,11.04,FY2022-FY2026,2026-06-25
SHREECEM,Shree Cement Ltd,Construction Materials,9.31,6.89,-5.65,51.81,FY2022-FY2026,2026-06-25
SHRIRAMFIN,Shriram Finance Ltd,Financial Services,15.85,20.11,21.5,18.64,FY2022-FY2026,2026-06-25
SHYAMMETL,Shyam Metalics & Energy Ltd,Capital Goods,16.01,12.28,-10.73,25.12,FY2022-FY2026,2026-06-25
ENRIN,Siemens Energy India Ltd,Capital Goods,,,,103.11,FY2022-FY2026,2026-06-25
SIEMENS,Siemens Ltd,Capital Goods,,,,100.27,FY2022-FY2026,2026-06-25
SIGNATURE,SignatureGlobal India Ltd,Realty,-23.27,32.12,,676.87,FY2022-FY2026,2026-06-25
SOBHA,Sobha Ltd,Realty,4.03,15.17,2.24,77.45,FY2022-FY2026,2026-06-25
SOLARINDS,Solar Industries India Ltd,Chemicals,31.51,20.03,30.61,98.32,FY2022-FY2026,2026-06-25
SONACOMS,Sona BLW Precision Forgings Ltd,Automobile and Auto Components,17.31,15.86,10.7,59.74,FY2022-FY2026,2026-06-25
SONATSOFTW,Sonata Software Ltd,Information Technology,30.19,14.02,4.29,17.4,FY2022-FY2026,2026-06-25
STARHEALTH,Star Health & Allied Insurance Company Ltd,Financial Services,3.45,10.95,,61.63,FY2022-FY2026,2026-06-25
SBIN,State Bank of India,Banks,16.4,12.17,17.88,11.25,FY2022-FY2026,2026-06-25
SAIL,Steel Authority of India Ltd,Metals & Mining,8.76,1.38,-22.72,20.73,FY2022-FY2026,2026-06-25
SUMICHEM,Sumitomo Chemical India Ltd,Chemicals,19.86,1.13,5.09,39.86,FY2022-FY2026,2026-06-25
SUNPHARMA,Sun Pharmaceutical Industries Ltd,Healthcare,14.1,8.63,28.53,39.04,FY2022-FY2026,2026-06-25
SUNTV,Sun TV Network Ltd,Media Entertainment & Publication,17.57,3.87,-2.59,14.19,FY2022-FY2026,2026-06-25
SUNDARMFIN,Sundaram Finance Ltd,Financial Services,15.9,13.93,11.9,24.25,FY2022-FY2026,2026-06-25
SUPREMEIND,Supreme Industries Ltd,Capital Goods,21.01,7.61,-0.3,47.14,FY2022-FY2026,2026-06-25
SPLPETRO,Supreme Petrochem Ltd,Chemicals,26.31,1.19,-13.17,43.56,FY2022-FY2026,2026-06-25
SUZLON,Suzlon Energy Ltd,Capital Goods,44.03,30.16,,19.24,FY2022-FY2026,2026-06-25
SWANCORP,Swan Corp Ltd,Chemicals,0.29,-11.99,48.96,375.23,FY2022-FY2026,2026-06-25
SWIGGY,Swiggy Ltd,Consumer Services,-57.11,18.35,,,FY2022-FY2026,2026-06-25
SYNGENE,Syngene International Ltd,Healthcare,11.4,7.5,-4.47,55.47,FY2022-FY2026,2026-06-25
SYRMA,Syrma SGS Technology Ltd,Capital Goods,11.79,30.63,24.14,82.22,FY2022-FY2026,2026-06-25
TBOTEK,TBO Tek Ltd,Consumer Services,31.43,40.84,47.43,64.9,FY2022-FY2026,2026-06-25
TVSMOTOR,TVS Motor Company Ltd,Automobile and Auto Components,27.91,18.15,31.87,54.4,FY2022-FY2026,2026-06-25
TATACAP,Tata Capital Ltd,Financial Services,15.7,25.42,19.48,30.12,FY2022-FY2026,2026-06-25
TATACHEM,Tata Chemicals Ltd,Chemicals,4.71,5.36,-5.46,30.73,FY2022-FY2026,2026-06-25
TATACOMM,Tata Communications Ltd,Telecommunication,119.6,8.2,-7.54,57.56,FY2022-FY2026,2026-06-25
TCS,Tata Consultancy Services Ltd,Information Technology,48.71,6.85,5.36,15.14,FY2022-FY2026,2026-06-25
TATACONSUM,Tata Consumer Products Ltd,Fast Moving Consumer Goods,7.46,10.31,9.77,70.76,FY2022-FY2026,2026-06-25
TATAELXSI,Tata Elxsi Ltd,Information Technology,32.65,8.74,2.71,40.41,FY2022-FY2026,2026-06-25
TATAINVEST,Tata Investment Corporation Ltd,Financial Services,1.31,9.67,15.17,79.23,FY2022-FY2026,2026-06-25
TMCV,Tata Motors Ltd,Capital Goods,,,,,FY2022-FY2026,2026-06-25
TMPV,Tata Motors Passenger Vehicles Ltd,Automobile and Auto Components,71.06,4.13,,1.49,FY2022-FY2026,2026-06-25
TATAPOWER,Tata Power Company Ltd,Power,13.22,7.83,16.57,33.93,FY2022-FY2026,2026-06-25
TATASTEEL,Tata Steel Ltd,Metals & Mining,12.27,-0.99,-23.44,22.43,FY2022-FY2026,2026-06-25
TATATECH,Tata Technologies Ltd,Information Technology,41.58,12.55,,53.99,FY2022-FY2026,2026-06-25
TTML,Tata Teleservices (Maharashtra) Ltd,Telecommunication,,1.18,,,FY2022-FY2026,2026-06-25
TECHM,Tech Mahindra Ltd,Information Technology,16.18,4.94,-3.03,28.83,FY2022-FY2026,2026-06-25
TECHNOE,Techno Electric & Engineering Company Ltd,Construction,12.93,26.62,11.18,26.68,FY2022-FY2026,2026-06-25
TEGA,Tega Industries Ltd,Capital Goods,15.36,12.19,1.5,85.21,FY2022-FY2026,2026-06-25
TEJASNET,Tejas Networks Ltd,Telecommunication,-3.16,14.93,,,FY2022-FY2026,2026-06-25
TENNIND,Tenneco Clean Air India Ltd,Automobile and Auto Components,33.06,7.82,45.95,20.13,FY2022-FY2026,2026-06-25
NIACL,New India Assurance Company Ltd,Financial Services,3.41,6.8,48.67,22.74,FY2022-FY2026,2026-06-25
RAMCOCEM,The Ramco Cements Ltd,Construction Materials,7.34,8.5,-4.54,29.63,FY2022-FY2026,2026-06-25
THERMAX,Thermax Ltd,Capital Goods,12.82,11.78,18.2,79.38,FY2022-FY2026,2026-06-25
TIMKEN,Timken India Ltd,Capital Goods,18.25,9.19,4.02,71.13,FY2022-FY2026,2026-06-25
TITAGARH,Titagarh Rail Systems Ltd,Capital Goods,10.49,16.01,31.93,59.77,FY2022-FY2026,2026-06-25
TITAN,Titan Company Ltd,Consumer Durables,31.78,24.91,18.47,75.32,FY2022-FY2026,2026-06-25
TORNTPHARM,Torrent Pharmaceuticals Ltd,Healthcare,22.45,10.44,22.71,71.46,FY2022-FY2026,2026-06-25
TORNTPOWER,Torrent Power Ltd,Power,15.15,15.23,38.38,30.34,FY2022-FY2026,2026-06-25
TARIL,Transformers & Rectifiers India Ltd,Capital Goods,13.74,16.72,75.44,39.21,FY2022-FY2026,2026-06-25
